Name,Division Tr,Division Rk,Wins by Kn,Wins by Su,First Roun,Wins by De,Striking ac,Sig. Strike,Takedownr,Sig. Str. La,Sig. Str. At,Submissio,Sig. Str. De,Knockdow,Average Sig,Event_1_H,Event_1_D,Event_1_R,Event_1_Ti,Event_1_M,Event_2_H,Event_2_D,Event_2_R,Event_2_Ti,Event_2_M,Event_3_H,Event_3_D,Event_3_R,Event_3_Ti,Event_3_M,Status,Place_ct,Fighting_s,Age,Height,Weight,Octagon_Reach,Leg_reach,Reach,Trains_at,Fight,Win,Title,Defeat,Former Champion
Alex Andrade,Light Heavyweight,0-3-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Alex Caceres,Featherweight,21-15-0,4,7,0,21,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,37,"5' 10""",145 lbs,,,"73.5""",MMA LAB,,,,,
Alex Chambers,Women's Strawweight,5-5-0,2,2,0,5,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Australia,Southpaw,46,"5' 3""",115 lbs,,,"63""",American Top Team,,,,,
Alex da Silva,Lightweight,24-6-0,14,8,0,24,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,29,"5' 8""",155 lbs,,,"73""",Astra Fight Team,,,,,
Alex Enlund,,14-3-0,2,11,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,England,Orthodox,38,"5' 9""",145 lbs,,,,Nevt,,,,,
Alex Gilpin,Featherweight,14-4-0,3,8,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,33,"5' 7""",145 lbs,,,,Chosen Few Gym,,,,,
Alex Gorgees,Lightweight,6-1-0,3,2,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Australia,Switch,29,"6' 2""",155 lbs,,,"74""",Australian Top Team,,,,,
Alex Hunter,Heavyweight,2-0-0,0,1,0,2,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Alex Karalexis,Lightweight,4-5-0,3,0,0,4,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,47,"5' 8""",155 lbs,,,"66""",Team Sityodtong,,,,,
Alex Morono,Welterweight,24-12-0,6,7,0,24,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,34,"5' 11""",171 lbs,,,"72""",Fortis MMA,,,,,
Alex Nicholson,Middleweight,17-10-0,15,2,0,17,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,35,"6' 4""",226 lbs,,,"81""",UFC Gym Winter Springs,,,,,
Alex Oliveira,Welterweight,25-15-1,15,5,0,25,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,37,"5' 11""",170 lbs,,,"76""",ATS Team Tres Rios,,,,,
Alex Pereira,Light Heavyweight,12-3-0,10,0,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,38,"6' 4""",205 lbs,,,"79""",Teixeira MMA & Fitness,,,,,
Alex Perez,Bantamweight,25-9-0,6,7,0,25,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,33,"5' 6""",126 lbs,,,"65.5""",Team Oyama,,,,,
Alex Reyes,Lightweight,13-5-0,9,4,0,13,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,38,"5' 11""",156 lbs,,,"73""",Drysdale Jiu-Jitsu,,,,,
Alex Schoenauer,Light Heavyweight,0-3-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,"6' 3""",185 lbs,,,,,,,,,
Alex Serdyukov,Welterweight,3-5-0,1,2,0,3,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,45,"6' 2""",170 lbs,,,"74""",,,,,,
Alex Soto,Bantamweight,1-3-0,0,0,0,1,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,41,"5' 6""",135 lbs,,,"71""",Team Hurricane Awesome,,,,,
Alex Torres,Featherweight,2-3-0,2,0,0,2,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Colombia,Orthodox,37,"5' 8""",135 lbs,,,"70""",,,,,,
Alex White,Welterweight,24-12-0,6,7,0,24,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,34,"5' 11""",171 lbs,,,"72""",Fortis MMA,,,,,
Alfonso Alcarez,Lightweight,0-0-1,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,--,,,,,,,,,,,,
Alfred Khashakyan,Bantamweight,11-5-0,11,0,0,11,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,36,"5' 8""",135 lbs,,,"70""",Glendale Fighting Club,,,,,
Aliaskhab Khizriev,Middleweight,14-0-0,5,5,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Russia,Southpaw,34,"5' 9""",186 lbs,,,"74""",Fight Club Scorpion,,,,,
Alice Ardelean,Women's Strawweight,10-7-0,4,4,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Romania,Orthodox,33,"5' 3""",115 lbs,,,"62""",Fusion X-Cel,,,,,
Alice Pereira,Women's Bantamweight,6-0-0,4,1,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,--,19,"5' 10""",135 lbs,,,,Life MMA,,,,,
Alik Lorenz,Light Heavyweight,6-1-0,5,1,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,--,28,"6' 3""",205 lbs,,,"77""",Hard Drive MMA,,,,,
Alistair Overeem,Heavyweight,47-19-0,25,17,0,47,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Netherlands,Orthodox,45,"6' 4""",255 lbs,,,"80""",Elevation Fight Team,,,,,
Ali Bagautinov,Flyweight,17-7-0,5,5,0,17,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Russia,Orthodox,40,"5' 4""",125 lbs,,,"66""",Fight Nights Team,,,,,
Aljamain Sterling,Featherweight,24-5-0,3,8,0,24,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,35,"5' 7""",145 lbs,,,"71""",Serra-Longo Fight Team ,,,,,
Allan Begosso,Bantamweight,8-3-1,3,3,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,29,"5' 5""",135 lbs,,,"66""",Team Alpha Male,,,,,
Allan Goes,Middleweight,2-4-1,0,1,0,2,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,54,"6' 0""",200 lbs,,,,,,,,,
Allan Nascimento,Flyweight,21-6-0,1,15,0,21,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,33,"5' 8""",127 lbs,,,"69""",Chute Boxe,,,,,
Allan Zuniga,Welterweight,13-2-0,3,4,0,13,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Costa Rica,Orthodox,33,"5' 7""",155 lbs,,,"70""",Tigre MMA,,,,,
Allen Berube,Lightweight,0-2-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Allen Crowder,Heavyweight,10-4-0,5,3,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,35,"6' 3""",255 lbs,,,"76.5""",Team Rubao Carioca BJJ,,,,,
Alonzo Menifield,Light Heavyweight,17-5-1,10,3,0,17,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,37,"6' 0""",206 lbs,,,"76""",Fortis MMA,,,,,
Alptekin Ozkilic,Flyweight,9-5-0,2,1,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,39,"5' 7""",125 lbs,,,"65""",St. Charles MMA,,,,,
Alton Cunningham,Light Heavyweight,7-4-0,7,0,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,32,"6' 2""",205 lbs,,,"77""",Pura Vida BJJ,,,,,
Alton Meeks,Heavyweight,4-2-0,1,3,0,4,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,31,"6' 3""",262 lbs,,,"75.5""",Fusion X-Cel,,,,,
Alvaro Herrera,Welterweight,9-7-0,5,3,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Mexico,Orthodox,35,"6' 0""",155 lbs,,,"74""",Lobo Gym MMA,,,,,
Alvin Hines,Heavyweight,7-1-0,3,3,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,33,"6' 2""",265 lbs,,,"74""",,,,,,
Alvin Robinson,,5-8-0,0,4,0,5,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,42,"5' 9""",145 lbs,,,"68""",,,,,,
Al Iaquinta,Lightweight,14-7-1,7,1,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,38,"5' 10""",156 lbs,,,"70""",Serra-Longo Fight Team ,,,,,
Al Matavao,Light Heavyweight,8-4-0,5,1,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,American Samoa,Orthodox,31,"5' 8""",205 lbs,,,"67.5""",Legacy Jiu-Jitsu,,,,,
Amanda Cooper,Women's Strawweight,4-5-0,1,2,0,4,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Switch,33,"5' 3""",115 lbs,,,"64""",Scorpion Fighting System,,,,,
Amanda Lemos,Women's Strawweight,15-4-1,8,3,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Southpaw,38,"5' 4""",116 lbs,,,"65""",Marajo Brothers Team,,,,,
Amanda Nunes,Women's Bantamweight,23-5-0,13,4,0,23,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,37,"5' 8""",135 lbs,,,"69""",Team Nunes,,,,,
Amanda Ribas,Women's Strawweight,12-7-0,3,4,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,31,"5' 3""",116 lbs,,,"66""",Ribas Family,,,,,
Amar Suloev,Middleweight,5-5-0,3,0,0,5,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,48,"5' 9""",185 lbs,,,,,,,,,
Amaury Bitetti,Welterweight,2-1-0,0,0,0,2,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Amilcar Alves,Welterweight,0-12-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Southpaw,45,"5' 11""",185 lbs,,,,Nova Uniao ,,,,,
Amiran Gogoladze,Welterweight,16-3-0,7,3,0,16,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Georgia,Switch,27,"6' 1""",170 lbs,,,"74""",13 Legion MMA,,,,,
Amir Albazi,Flyweight,17-2-0,5,9,0,17,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Iraq,Orthodox,31,"5' 5""",125 lbs,,,"68""",Fight Ready,,,,,
Amir Aliakbari,Heavyweight,13-4-0,9,0,0,13,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Iran,--,41,"6' 3""",250 lbs,,,,AKA Thailand,,,,,
Amir Sadollah,Welterweight,6-5-0,1,1,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,44,"5' 11""",170 lbs,,,"75""",Xtreme Couture,,,,,
Anderson dos Santos,Featherweight,21-9-0,5,12,0,21,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,39,"5' 5""",135 lbs,,,"70""",Babuino Gold Team,,,,,
Anderson Silva,Middleweight,34-11-0,22,4,0,34,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Southpaw,50,"6' 2""",185 lbs,,,"77""",Team Nogueira,,,,,
Andreas Gustafsson,Welterweight,12-2-0,8,2,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Sweden,Orthodox,34,"6' 1""",170 lbs,,,"73.5""",Vasteras Fight Club,,,,,
Andreas Michailidis,Light Heavyweight,16-8-1,8,5,0,16,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Greece,Orthodox,36,"6' 0""",170 lbs,,,"76""",EFL Martial Arts Academy,,,,,
Andreas Spang,,9-3-0,3,3,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,--,46,"6' 1""",205 lbs,,,,J-Sect,,,,,
Andreas Stahl,Welterweight,10-4-0,4,1,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Sweden,Orthodox,37,"5' 11""",170 lbs,,,"73""",,,,,,
Andrea Lee,Women's Flyweight,13-11-0,3,5,0,13,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,36,"5' 6""",126 lbs,,,"69.5""",Karate Mafia,,,,,
Andrei Arlovski,Heavyweight,34-24-0,17,3,0,34,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,46,"6' 3""",245 lbs,,,"77""",American Top Team,,,,,
Andrei Semenov,Middleweight,5-5-2,2,0,0,5,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,48,"6' 0""",185 lbs,,,,,,,,,
Andrew Craig,Welterweight,9-4-0,3,1,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,39,"6' 1""",170 lbs,,,"76""",Team Tooke,,,,,
Andrew Holbrook,Lightweight,12-3-0,3,7,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,39,"5' 11""",155 lbs,,,"70""",Indy Boxing & Grappling,,,,,
Andrew Sanchez,Middleweight,14-8-0,6,2,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,37,"6' 1""",205 lbs,,,"74""",AKA (American Kickboxing Academy),,,,,
Andrew Todhunter,Welterweight,8-0-0,1,7,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Switch,,"6' 0""",185 lbs,,,,Clinch MMA and Fitness,,,,,
Andrey Pulyaev,Middleweight,9-3-0,5,2,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Russia,Southpaw,27,"6' 4""",185 lbs,,,"78""",Storm Shlemenko Fight Team,,,,,
Andre Ewell,Bantamweight,18-10-0,8,4,0,18,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,37,"5' 8""",145 lbs,,,"75""",APEX MMA,,,,,
Andre Fialho,Welterweight,16-9-0,13,1,0,16,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Portugal,Orthodox,31,"6' 0""",171 lbs,,,"74""",Kill Cliff FC,,,,,
Andre Fili,Featherweight,24-12-0,10,3,0,24,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,35,"5' 11""",145 lbs,,,"74""",Team Alpha Male,,,,,
Andre Gusmao,Middleweight,6-3-0,3,2,0,6,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,"6' 2""",185 lbs,,,,,,,,,
Andre Lima,Flyweight,11-0-0,5,1,0,11,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,26,"5' 7""",126 lbs,,,"67""",Team Lucas Mineiro,,,,,
Andre Muniz,Middleweight,24-7-0,4,15,0,24,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Southpaw,35,"6' 1""",185 lbs,,,"78""",Tata Fight Team,,,,,
Andre Pederneiras,Lightweight,0-1-1,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Andre Petroski,Middleweight,13-5-0,4,4,0,13,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Switch,34,"6' 0""",186 lbs,,,"73""",Marquez MMA,,,,,
Andre Roberts,Heavyweight,2-1-0,1,0,0,2,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,,,,,,,,,,,
Andre Soukhamthath,Bantamweight,14-10-0,8,3,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,36,"5' 9""",135 lbs,,,"70""",Sanford MMA,,,,,
Andre Winner,Lightweight,22-12-2,4,4,0,22,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,England,Orthodox,43,"5' 11""",155 lbs,,,"73""",Team Rough House,,,,,
Andy Anderson,Open Weight,0-1-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,--,,,,,,,,,,,,
Andy Enz,Middleweight,7-3-0,0,5,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,33,"6' 2""",185 lbs,,,"78""",Gracie Barra Alaska,,,,,
Andy Ogle,Featherweight,9-6-0,2,3,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,England,Orthodox,36,"5' 8""",145 lbs,,,"69""",,,,,,
Andy Wang,,0-2-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,"5' 6""",155 lbs,,,,,,,,,
Angela Hill,Women's Strawweight,18-14-0,5,1,0,18,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,40,"5' 3""",115 lbs,,,"64.5""",Alliance MMA,,,,,
Angela Magana,Women's Strawweight,11-10-0,2,6,0,11,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,41,"5' 4""",115 lbs,,,"65""",,,,,,
Angelo Trevino,Welterweight,7-4-0,5,0,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Switch,32,"5' 10""",170 lbs,,,,Team Alpha Male,,,,,
Angel De Anda,Light Heavyweight,18-6-0,14,0,0,18,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,40,"5' 8""",205 lbs,,,,Last Stand Fight Team,,,,,
Angel Pacheco,Featherweight,7-3-0,5,2,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,33,"5' 8""",135 lbs,,,"70""",New England Cartel,,,,,
Ange Loosa,Welterweight,10-5-0,5,1,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Democratic Republic of Congo,Orthodox,32,"5' 10""",171 lbs,,,"74""",Kill Cliff FC,,,,,
Anistavio Medeiros,,0-2-0,0,0,0,0,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,37,"5' 7""",145 lbs,,,,,,,,,
Anna Elmose,Women's Strawweight,3-2-0,3,0,0,3,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Denmark,Orthodox,40,"5' 3""",115 lbs,,,"65""",Rumble Sports,,,,,
Ansar Chalangov,,2-4-0,1,1,0,2,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,,"5' 9""",170 lbs,,,,,,,,,
Anshul Jubli,Lightweight,7-2-0,2,1,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,India,Switch,30,"6' 0""",155 lbs,,,"69""",Soma Fight Club,,,,,
Ante Delija,Heavyweight,25-6-0,11,7,0,25,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Croatia,Orthodox,34,"6' 4""",242 lbs,,,"79""",Cro Cop Squad Gym,,,,,
Anthony Adams,Middleweight,9-4-0,1,0,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,37,"6' 1""",185 lbs,,,"77""",Elevation Fight Team,,,,,
Anthony Birchak,Bantamweight,16-8-0,5,8,0,16,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,39,"5' 8""",135 lbs,,,"69""",10th Planet Jiu-Jitsu,,,,,
Anthony Christodoulou,Lightweight,12-7-0,4,4,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Greece,Orthodox,37,"5' 9""",155 lbs,,,"72""",Renzo Gracie Jiu-Jitsu,,,,,
Anthony Hamilton,Heavyweight,18-11-0,8,2,0,18,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,45,"6' 5""",260 lbs,,,"76""",Jackson-Wink MMA,,,,,
Anthony Hernandez,Middleweight,14-2-0,3,8,0,14,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,31,"6' 0""",186 lbs,,,"75""",MMAGold Fight Team,,,,,
Anthony Ivy,Welterweight,15-8-0,7,8,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,35,"6' 2""",173 lbs,,,"74""",W4R Training Center,,,,,
Anthony Johnson,Light Heavyweight,23-6-0,17,0,0,23,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,41,"6' 2""",205 lbs,,,"78""",Blackzilians,,,,,
Anthony Lapsley,Welterweight,22-8-0,3,15,0,22,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,45,"5' 9""",185 lbs,,,"71""",,,,,,
Anthony Leone,Flyweight,15-8-0,0,8,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,38,"5' 6""",125 lbs,,,,Team BombSquad,,,,,
Anthony Macias,,1-11-0,1,0,0,1,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Switch,,,,,,,,,,,,
Anthony Morrison,,19-11-0,9,5,0,19,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,41,"5' 7""",145 lbs,,,,Daddis Fight Camps,,,,,
Anthony Njokuani,Lightweight,17-13-0,10,0,0,17,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,45,"6' 0""",155 lbs,,,"75.5""",Janjira Muay Thai,,,,,
Anthony Perosh,Light Heavyweight,15-10-0,5,10,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Australia,Orthodox,53,"6' 3""",205 lbs,,,"75""",Sinosic Perosh Martial Arts,,,,,
Anthony Pettis,Lightweight,25-14-0,11,8,0,25,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,38,"5' 10""",155 lbs,,,"73""",Roufusport,,,,,
Anthony Rocco Martin,Welterweight,18-6-0,1,10,0,18,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,35,"6' 0""",170 lbs,,,"73""",American Top Team,,,,,
Anthony Romero,Lightweight,12-3-0,3,1,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Canada,Orthodox,28,"5' 11""",156 lbs,,,"71""",Para Bellum MMA,,,,,
Anthony Smith,Light Heavyweight,38-22-0,20,15,0,38,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,36,"6' 4""",206 lbs,,,"76""",FactoryX Muay Thai,,,,,
Anthony Torres,,1-4-0,0,1,0,1,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,46,"5' 8""",170 lbs,,,,,,,,,
Antonina Shevchenko,Women's Flyweight,10-4-0,3,1,0,10,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Kyrgyzstan,Southpaw,40,"5' 8""",125 lbs,,,"67""",Tiger Muay Thai,,,,,
Antonio Arroyo,Middleweight,9-5-0,4,4,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,35,"6' 3""",186 lbs,,,"73""",Marajo Brothers Team,,,,,
Antonio Banuelos,Flyweight,19-12-1,7,1,0,19,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,45,"5' 3""",125 lbs,,,"63""",,,,,,
Antonio Braga Neto,Middleweight,9-3-0,1,7,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,37,"6' 3""",185 lbs,,,"77""",Team Nogueira,,,,,
Antonio Carvalho,Featherweight,15-6-0,7,3,0,15,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,46,"5' 9""",145 lbs,,,"70""",Bruckmann MMA,,,,,
Antonio dos Santos,Welterweight,9-4-0,5,2,0,9,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,36,"5' 10""",185 lbs,,,"72""",Champion Team,,,,,
Antonio Jones,Middleweight,7-4-0,2,1,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,40,"6' 0""",185 lbs,,,,,,,,,
Antonio McKee,,29-7-2,4,5,0,29,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Southpaw,55,"5' 8""",155 lbs,,,,,,,,,
Antonio Mendes,,3-8-0,1,0,0,3,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Southpaw,44,"6' 3""",204 lbs,,,"77""",,,,,,
Antonio Silva,Heavyweight,19-14-1,15,2,0,19,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,45,"6' 4""",265 lbs,,,"80""",Team Nogueira,,,,,
Antonio Trocoli,Middleweight,12-5-0,3,5,0,12,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Brazil,Orthodox,34,"6' 5""",186 lbs,,,"80""",Full House MMA,,,,,
Antoni Hardonk,Heavyweight,8-6-0,6,2,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,Orthodox,49,"6' 4""",240 lbs,,,"78""",,,,,,
Anton Berzin,Light Heavyweight,5-2-0,1,4,0,5,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,USA,Orthodox,35,"6' 2""",205 lbs,,,,,,,,,
Anton Kuivanen,Lightweight,20-12-0,6,8,0,20,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Finland,Orthodox,41,"5' 9""",155 lbs,,,"72""",American Top Team,,,,,
Anton Turkalj,Light Heavyweight,8-4-0,5,2,0,8,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Sweden,Orthodox,29,"6' 4""",205 lbs,,,"78""",GBG MMA,,,,,
Anton Zafir,Welterweight,7-3-0,3,3,0,7,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Australia,Orthodox,38,"5' 11""",170 lbs,,,"72""",,,,,,
Antwain Britt,Middleweight,2-4-0,1,0,0,2,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,,--,38,"6' 1""",185 lbs,,,"77""",Hybrid Academy of Martial Arts,,,,,
Anvar Boynazarov,Featherweight,3-1-0,3,0,0,3,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,Uzbekistan,Orthodox,36,"5' 9""",145 lbs,,,"69""",Tiger Muay Thai,,,,,
Aoriqileng,Bantamweight,25-12-0,8,1,0,25,,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,Active,China,Orthodox,32,"5' 7""",136 lbs,,,"69""",Fight Ready,,,,,
